"ORDER_ID","SOURCE_ID","DESTINATION_ID","HUB_ID","UPC","UPT","QTY_ORDERED_CASES","QTY_ALLOCATED_CASES","QTY_PICKED_CASES","QTY_SHIPPED_CASES","INTO_LOCATION_DATE","CREATION_DATE","LAST_UPDATE_DATE"
"8092354345","5012068010865","5012068012555","5012068016522","29397822","7",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.32.731635000,09-JUN-26 09.00.49.532708000
"8092354345","5012068010865","5012068012555","5012068016522","29463046","10",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.32.731635000,09-JUN-26 09.00.49.532708000
"8092354346","5012068010865","5012068047472","5012068056528","29463046","10",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.14.098273000,09-JUN-26 09.01.54.374333000
"8092354347","5012068010865","5012068007643","5012068059666","00992619","18",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.38.799275000,09-JUN-26 09.00.49.122958000
"8092354347","5012068010865","5012068007643","5012068059666","29397822","7",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.38.799275000,09-JUN-26 09.00.49.122958000
"8092354347","5012068010865","5012068007643","5012068059666","29415052","6",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.38.799275000,09-JUN-26 09.00.49.122958000
"8092354348","5012068010865","5012068028044","5012068056528","00992619","18",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.50.475941000,09-JUN-26 09.01.54.256900000
"8092354348","5012068010865","5012068028044","5012068056528","29397822","7",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.50.475941000,09-JUN-26 09.01.54.256900000
"8092354348","5012068010865","5012068028044","5012068056528","29415052","6",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.50.475941000,09-JUN-26 09.01.54.256900000
"8092354349","5012068010865","5012068007766","5012068059666","00992619","18",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.324668000,09-JUN-26 09.01.54.471102000
"8092354349","5012068010865","5012068007766","5012068059666","29397822","7",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.324668000,09-JUN-26 09.01.54.471102000
"8092354350","5012068010865","5012068024800","5012068039422","29463046","10",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.41.836452000,09-JUN-26 09.00.48.634529000
"8092354351","5012068010865","5012068092472","5012068059666","00992619","18",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.31.605763000,09-JUN-26 09.01.54.696157000
"8092354351","5012068010865","5012068092472","5012068059666","29463046","10",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.31.605763000,09-JUN-26 09.01.54.696157000
"8092354352","5012068010865","5012068003966","5012068053800","00992619","18",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.486463000,09-JUN-26 09.01.53.359521000
"8092354352","5012068010865","5012068003966","5012068053800","29397822","7",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.486463000,09-JUN-26 09.01.53.359521000
"8092354352","5012068010865","5012068003966","5012068053800","29398508","12",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.486463000,09-JUN-26 09.01.53.359521000
"8092354352","5012068010865","5012068003966","5012068053800","29463046","10",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.486463000,09-JUN-26 09.01.53.359521000
"8092354353","5012068010865","5012068020963","5012068053800","29397822","7",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.08.105171000,09-JUN-26 09.01.53.463260000
"8092354353","5012068010865","5012068020963","5012068053800","29463046","10",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.08.105171000,09-JUN-26 09.01.53.463260000
"8092354353","5012068010865","5012068020963","5012068053800","29466177","22",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.08.105171000,09-JUN-26 09.01.53.463260000
"8092354354","5012068010865","5012068019974","5012068056528","29397822","7",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.12.624630000,09-JUN-26 09.01.54.147291000
"8092354355","5012068010865","5012068003829","5012068056528","00992619","18",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.33.743276000,09-JUN-26 09.01.54.050860000
"8092354355","5012068010865","5012068003829","5012068056528","29397822","7",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.33.743276000,09-JUN-26 09.01.54.050860000
"8092354355","5012068010865","5012068003829","5012068056528","29463046","10",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.33.743276000,09-JUN-26 09.01.54.050860000
"8092354356","5012068010865","5012068048578","5012068056528","29397822","7",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.14.110043000,09-JUN-26 09.01.54.388653000
"8092354357","5012068010865","5012068016102","5012068016522","00992619","18",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.38.810264000,09-JUN-26 09.00.49.543680000
"8092354357","5012068010865","5012068016102","5012068016522","29397822","7",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.38.810264000,09-JUN-26 09.00.49.543680000
"8092354358","5012068010865","5012068061430","5012068016522","00992619","18",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.50.487088000,09-JUN-26 09.01.55.075235000
"8092354358","5012068010865","5012068061430","5012068016522","29397822","7",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.50.487088000,09-JUN-26 09.01.55.075235000
"8092354359","5012068010865","5012068001092","5012068016522","00992619","18",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.337428000,09-JUN-26 09.01.54.796184000
"8092354359","5012068010865","5012068001092","5012068016522","29397822","7",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.337428000,09-JUN-26 09.01.54.796184000
"8092354359","5012068010865","5012068001092","5012068016522","29415052","6",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.337428000,09-JUN-26 09.01.54.796184000
"8092354359","5012068010865","5012068001092","5012068016522","29463046","10",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.337428000,09-JUN-26 09.01.54.796184000
"8092354360","5012068010865","5012068052957","5012068053800","00992619","18",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.41.847257000,09-JUN-26 09.00.48.396905000
"8092354360","5012068010865","5012068052957","5012068053800","29397822","7",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.41.847257000,09-JUN-26 09.00.48.396905000
"8092354361","5012068010865","5012068003270","5012068056528","00978736","14",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.31.618735000,09-JUN-26 09.01.54.024287000
"8092354361","5012068010865","5012068003270","5012068056528","29397822","7",2,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.31.618735000,09-JUN-26 09.01.54.024287000
"8092354361","5012068010865","5012068003270","5012068056528","29397853","7",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.31.618735000,09-JUN-26 09.01.54.024287000
"8092354362","5012068010865","5012068014603","5012068039422","00992619","18",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.498335000,09-JUN-26 09.01.53.758392000
"8092354362","5012068010865","5012068014603","5012068039422","29397822","7",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.498335000,09-JUN-26 09.01.53.758392000
"8092354362","5012068010865","5012068014603","5012068039422","29463046","10",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.498335000,09-JUN-26 09.01.53.758392000
"8092354363","5012068010865","5012068053497","5012068016522","29397822","7",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.08.117293000,09-JUN-26 09.01.55.051296000
"8092354363","5012068010865","5012068053497","5012068016522","29463046","10",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.08.117293000,09-JUN-26 09.01.55.051296000
"8092354364","5012068010865","5012068005212","5012068039422","00646994","10",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.12.636091000,09-JUN-26 09.01.53.639779000
"8092354364","5012068010865","5012068005212","5012068039422","29415052","6",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.12.636091000,09-JUN-26 09.01.53.639779000
"8092354365","5012068010865","5012068056764","5012068056528","29397822","7",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.33.756456000,09-JUN-26 09.01.54.402014000
"8092354365","5012068010865","5012068056764","5012068056528","29463046","10",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.33.756456000,09-JUN-26 09.01.54.402014000
"8092354366","5012068010865","5012068053930","5012068059666","00992619","18",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.14.121699000,09-JUN-26 09.01.54.627879000
"8092354366","5012068010865","5012068053930","5012068059666","29397822","7",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.14.121699000,09-JUN-26 09.01.54.627879000
"8092354367","5012068010865","5012068032430","5012068016522","29397822","7",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.39.961949000,09-JUN-26 09.01.54.992471000
"8092354368","5012068010865","5012068003157","5012068053800","00992619","18",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.50.498066000,09-JUN-26 09.01.53.347065000
"8092354368","5012068010865","5012068003157","5012068053800","29397822","7",2,2,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.50.498066000,09-JUN-26 09.01.53.347065000
"8092354368","5012068010865","5012068003157","5012068053800","29415052","6",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.50.498066000,09-JUN-26 09.01.53.347065000
"8092354369","5012068010865","5012068008046","5012068059666","00992619","18",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.350489000,09-JUN-26 09.01.54.482869000
"8092354369","5012068010865","5012068008046","5012068059666","29397822","7",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.350489000,09-JUN-26 09.01.54.482869000
"8092354370","5012068010865","5012068031464","5012068039422","00646994","10",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.41.857951000,09-JUN-26 09.00.48.646822000
"8092354370","5012068010865","5012068031464","5012068039422","00992619","18",2,2,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.41.857951000,09-JUN-26 09.00.48.646822000
"8092354370","5012068010865","5012068031464","5012068039422","29397822","7",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.41.857951000,09-JUN-26 09.00.48.646822000
"8092354371","5012068010865","5012068033086","5012068039422","00992619","18",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.31.630999000,09-JUN-26 09.01.53.874510000
"8092354371","5012068010865","5012068033086","5012068039422","29397822","7",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.31.630999000,09-JUN-26 09.01.53.874510000
"8092354371","5012068010865","5012068033086","5012068039422","29398508","12",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.31.630999000,09-JUN-26 09.01.53.874510000
"8092354372","5012068010865","5012068023964","5012068056528","00992619","18",2,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.510283000,09-JUN-26 09.01.54.229407000
"8092354372","5012068010865","5012068023964","5012068056528","29397822","7",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.510283000,09-JUN-26 09.01.54.229407000
"8092354372","5012068010865","5012068023964","5012068056528","29397853","7",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.510283000,09-JUN-26 09.01.54.229407000
"8092354373","5012068010865","5012068020956","5012068016522","00992619","18",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.08.129095000,09-JUN-26 09.01.54.969444000
"8092354373","5012068010865","5012068020956","5012068016522","29397822","7",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.08.129095000,09-JUN-26 09.01.54.969444000
"8092354374","5012068010865","5012068027528","5012068056528","00992619","18",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.12.647420000,09-JUN-26 09.01.54.243678000
"8092354375","5012068010865","5012068019172","5012068053800","29397822","7",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.33.769341000,09-JUN-26 09.01.53.440335000
"8092354375","5012068010865","5012068019172","5012068053800","29463046","10",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.33.769341000,09-JUN-26 09.01.53.440335000
"8092354376","5012068010865","5012068016331","5012068039422","29262496","14",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.14.133264000,09-JUN-26 09.01.53.771420000
"8092354376","5012068010865","5012068016331","5012068039422","29397822","7",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.14.133264000,09-JUN-26 09.01.53.771420000
"8092354376","5012068010865","5012068016331","5012068039422","29415052","6",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.14.133264000,09-JUN-26 09.01.53.771420000
"8092354376","5012068010865","5012068016331","5012068039422","29463046","10",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.14.133264000,09-JUN-26 09.01.53.771420000
"8092354377","5012068010865","5012068090300","5012068053800","00992619","18",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.39.975111000,09-JUN-26 09.01.53.558633000
"8092354377","5012068010865","5012068090300","5012068053800","29397822","7",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.39.975111000,09-JUN-26 09.01.53.558633000
"8092354377","5012068010865","5012068090300","5012068053800","29398508","12",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.39.975111000,09-JUN-26 09.01.53.558633000
"8092354378","5012068010865","5012068030818","5012068059666","00992619","18",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.50.510066000,09-JUN-26 09.01.54.566914000
"8092354378","5012068010865","5012068030818","5012068059666","29397822","7",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.50.510066000,09-JUN-26 09.01.54.566914000
"8092354378","5012068010865","5012068030818","5012068059666","29398508","12",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.50.510066000,09-JUN-26 09.01.54.566914000
"8092354378","5012068010865","5012068030818","5012068059666","29463046","10",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.50.510066000,09-JUN-26 09.01.54.566914000
"8092354379","5012068010865","5012068019288","5012068053800","00992619","18",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.362255000,09-JUN-26 09.01.53.451656000
"8092354379","5012068010865","5012068019288","5012068053800","29397822","7",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.362255000,09-JUN-26 09.01.53.451656000
"8092354379","5012068010865","5012068019288","5012068053800","29463046","10",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.362255000,09-JUN-26 09.01.53.451656000
"8092354380","5012068010865","5012068012890","5012068016522","29397822","7",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.42.991975000,09-JUN-26 09.01.54.859078000
"8092354381","5012068010865","5012068019608","5012068016522","29397822","7",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.31.643192000,09-JUN-26 09.01.54.925994000
"8092354381","5012068010865","5012068019608","5012068016522","29397853","7",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.31.643192000,09-JUN-26 09.01.54.925994000
"8092354381","5012068010865","5012068019608","5012068016522","29463046","10",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.31.643192000,09-JUN-26 09.01.54.925994000
"8092354382","5012068010865","5012068021120","5012068056528","00992619","18",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.521990000,09-JUN-26 09.01.54.186823000
"8092354382","5012068010865","5012068021120","5012068056528","29397822","7",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.521990000,09-JUN-26 09.01.54.186823000
"8092354382","5012068010865","5012068021120","5012068056528","29463046","10",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.521990000,09-JUN-26 09.01.54.186823000
"8092354383","5012068010865","5012068019967","5012068059666","00992619","18",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.08.141213000,09-JUN-26 09.01.54.529260000
"8092354383","5012068010865","5012068019967","5012068059666","29262496","14",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.08.141213000,09-JUN-26 09.01.54.529260000
"8092354383","5012068010865","5012068019967","5012068059666","29397822","7",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.08.141213000,09-JUN-26 09.01.54.529260000
"8092354383","5012068010865","5012068019967","5012068059666","29463046","10",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.08.141213000,09-JUN-26 09.01.54.529260000
"8092354384","5012068010865","5012068040060","5012068059666","00992619","18",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.12.658763000,09-JUN-26 09.01.54.579134000
"8092354384","5012068010865","5012068040060","5012068059666","29397822","7",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.12.658763000,09-JUN-26 09.01.54.579134000
"8092354385","5012068010865","5012068002174","5012068053800","00992619","18",2,0,2,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.33.783347000,09-JUN-26 09.01.53.334001000
"8092354385","5012068010865","5012068002174","5012068053800","29397822","7",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.33.783347000,09-JUN-26 09.01.53.334001000
"8092354385","5012068010865","5012068002174","5012068053800","29463046","10",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.33.783347000,09-JUN-26 09.01.53.334001000
"8092354386","5012068010865","5012068026682","5012068053800","29397822","7",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.14.145014000,09-JUN-26 09.01.53.486253000
"8092354386","5012068010865","5012068026682","5012068053800","29415052","6",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.14.145014000,09-JUN-26 09.01.53.486253000
"8092354387","5012068010865","5012068007865","5012068053800","00992619","18",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.39.987890000,09-JUN-26 09.01.53.383675000
"8092354387","5012068010865","5012068007865","5012068053800","29262496","14",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.39.987890000,09-JUN-26 09.01.53.383675000
"8092354387","5012068010865","5012068007865","5012068053800","29397822","7",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.39.987890000,09-JUN-26 09.01.53.383675000
"8092354387","5012068010865","5012068007865","5012068053800","29463046","10",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.39.987890000,09-JUN-26 09.01.53.383675000
"8092354388","5012068010865","5012068009487","5012068039422","29262496","14",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.50.522260000,09-JUN-26 09.01.53.680794000
"8092354389","5012068010865","5012068009807","5012068039422","00992619","18",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.374223000,09-JUN-26 09.01.53.693700000
"8092354389","5012068010865","5012068009807","5012068039422","29397822","7",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.374223000,09-JUN-26 09.01.53.693700000
"8092354390","5012068010865","5012068032560","5012068039422","29397822","7",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.43.005236000,09-JUN-26 09.01.53.861669000
"8092354391","5012068010865","5012068021236","5012068053800","29397822","7",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.31.655218000,09-JUN-26 09.01.53.474807000
"8092354391","5012068010865","5012068021236","5012068053800","29407910","8",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.31.655218000,09-JUN-26 09.01.53.474807000
"8092354391","5012068010865","5012068021236","5012068053800","29463046","10",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.31.655218000,09-JUN-26 09.01.53.474807000
"8092354391","5012068010865","5012068021236","5012068053800","29466177","22",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.31.655218000,09-JUN-26 09.01.53.474807000
"8092354392","5012068010865","5012068040510","5012068053800","29397822","7",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.533489000,09-JUN-26 09.01.53.522199000
"8092354392","5012068010865","5012068040510","5012068053800","29463046","10",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.533489000,09-JUN-26 09.01.53.522199000
"8092354393","5012068010865","5012068014146","5012068056528","00992619","18",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.08.153105000,09-JUN-26 09.01.54.119345000
"8092354393","5012068010865","5012068014146","5012068056528","29397822","7",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.08.153105000,09-JUN-26 09.01.54.119345000
"8092354393","5012068010865","5012068014146","5012068056528","29398508","12",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.08.153105000,09-JUN-26 09.01.54.119345000
"8092354394","5012068010865","5012068063632","5012068059666","00992619","18",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.12.670187000,09-JUN-26 09.01.54.639241000
"8092354394","5012068010865","5012068063632","5012068059666","29397822","7",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.12.670187000,09-JUN-26 09.01.54.639241000
"8092354394","5012068010865","5012068063632","5012068059666","29463046","10",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.12.670187000,09-JUN-26 09.01.54.639241000
"8092354395","5012068010865","5012068019950","5012068016522","00992619","18",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.33.797207000,09-JUN-26 09.01.54.947697000
"8092354395","5012068010865","5012068019950","5012068016522","29397822","7",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.33.797207000,09-JUN-26 09.01.54.947697000
"8092354396","5012068010865","5012068040190","5012068016522","00992619","18",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.14.157007000,09-JUN-26 09.01.55.039326000
"8092354396","5012068010865","5012068040190","5012068016522","29397822","7",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.14.157007000,09-JUN-26 09.01.55.039326000
"8092354397","5012068010865","5012068010100","5012068039422","00992619","18",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.40.001221000,09-JUN-26 09.01.53.706437000
"8092354397","5012068010865","5012068010100","5012068039422","29397822","7",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.40.001221000,09-JUN-26 09.01.53.706437000
"8092354397","5012068010865","5012068010100","5012068039422","29407910","8",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.40.001221000,09-JUN-26 09.01.53.706437000
"8092354398","5012068010865","5012068007612","5012068016522","29397822","7",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.50.534370000,09-JUN-26 09.01.54.809739000
"8092354399","5012068010865","5012068078414","5012068039422","00992619","18",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.386133000,09-JUN-26 09.01.53.947946000
"8092354399","5012068010865","5012068078414","5012068039422","29397822","7",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.386133000,09-JUN-26 09.01.53.947946000
"8092354399","5012068010865","5012068078414","5012068039422","29407910","8",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.386133000,09-JUN-26 09.01.53.947946000
"8092354400","5012068010865","5012068077448","5012068016522","00992619","18",2,2,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.43.019989000,09-JUN-26 09.01.55.087693000
"8092354400","5012068010865","5012068077448","5012068016522","29397822","7",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.43.019989000,09-JUN-26 09.01.55.087693000
"8092354400","5012068010865","5012068077448","5012068016522","29398508","12",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.43.019989000,09-JUN-26 09.01.55.087693000
"8092354400","5012068010865","5012068077448","5012068016522","29407910","8",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.43.019989000,09-JUN-26 09.01.55.087693000
"8092354401","5012068010865","5012068035288","5012068016522","00992619","18",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.31.668920000,09-JUN-26 09.01.55.004141000
"8092354401","5012068010865","5012068035288","5012068016522","29397822","7",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.31.668920000,09-JUN-26 09.01.55.004141000
"8092354401","5012068010865","5012068035288","5012068016522","29415052","6",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.31.668920000,09-JUN-26 09.01.55.004141000
"8092354402","5012068010865","5012068037220","5012068039422","00978736","14",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.545393000,09-JUN-26 09.01.53.886757000
"8092354402","5012068010865","5012068037220","5012068039422","29397822","7",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.00.57.545393000,09-JUN-26 09.01.53.886757000
"8092354403","5012068010865","5012068001757","5012068039422","00646994","10",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.08.164762000,09-JUN-26 09.01.53.611526000
"8092354403","5012068010865","5012068001757","5012068039422","00978736","14",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.08.164762000,09-JUN-26 09.01.53.611526000
"8092354403","5012068010865","5012068001757","5012068039422","00992619","18",2,0,2,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.08.164762000,09-JUN-26 09.01.53.611526000
"8092354403","5012068010865","5012068001757","5012068039422","29397822","7",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.08.164762000,09-JUN-26 09.01.53.611526000
"8092354403","5012068010865","5012068001757","5012068039422","29415052","6",1,0,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.08.164762000,09-JUN-26 09.01.53.611526000
"8092354403","5012068010865","5012068001757","5012068039422","29463046","10",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.08.164762000,09-JUN-26 09.01.53.611526000
"8092354404","5012068010865","5012068007858","5012068039422","00992619","18",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.12.681367000,09-JUN-26 09.01.53.653776000
"8092354404","5012068010865","5012068007858","5012068039422","29397822","7",1,0,1,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.01.12.681367000,09-JUN-26 09.01.53.653776000
